datetime,direct_count,is_weekend,registered_count,total_rentals,is_holiday,conditions,temperature_c,perceived_temperature_c,humidity,windspeed_kmh
2011-06-06 03:00:00,2.0,False,3.0,5.0,False,1,19.3,20.0,88.0,0.0
2011-06-06 04:00:00,4.0,False,4.0,8.0,False,1,18.3,19.0,94.0,7.0
2011-06-06 05:00:00,7.0,False,24.0,31.0,False,1,18.3,19.0,88.0,6.0
2011-06-06 06:00:00,11.0,False,101.0,112.0,False,1,19.3,20.0,88.0,0.0
2011-06-06 07:00:00,18.0,False,281.0,299.0,False,1,21.1,23.0,78.0,7.0
2011-06-06 08:00:00,28.0,False,410.0,438.0,False,1,22.1,24.0,73.0,6.0
2011-06-06 09:00:00,26.0,False,162.0,188.0,False,1,24.9,27.0,58.0,11.0
2011-06-06 10:00:00,31.0,False,64.0,95.0,False,1,25.8,28.0,51.0,15.0
2011-06-06 11:00:00,39.0,False,72.0,111.0,False,1,26.8,28.0,42.0,9.0
2011-06-06 12:00:00,25.0,False,128.0,153.0,False,1,27.7,28.0,37.0,11.0
2011-06-06 13:00:00,28.0,False,152.0,180.0,False,1,28.7,29.0,35.0,0.0
2011-06-06 14:00:00,46.0,False,99.0,145.0,False,1,28.7,29.0,31.0,9.0
2011-06-06 15:00:00,38.0,False,127.0,165.0,False,1,29.6,30.0,29.0,13.0
2011-06-06 16:00:00,34.0,False,233.0,267.0,False,1,27.7,28.0,33.0,9.0
2011-06-06 17:00:00,63.0,False,516.0,579.0,False,1,28.7,29.0,33.0,19.0
2011-06-06 18:00:00,56.0,False,500.0,556.0,False,1,27.7,28.0,31.0,9.0
2011-06-06 19:00:00,64.0,False,343.0,407.0,False,1,25.8,28.0,54.0,13.0
2011-06-06 20:00:00,59.0,False,277.0,336.0,False,1,24.0,26.0,61.0,9.0
2011-06-06 21:00:00,29.0,False,160.0,189.0,False,1,23.0,25.0,57.0,6.0
2011-06-06 22:00:00,36.0,False,137.0,173.0,False,1,23.0,25.0,61.0,6.0
2011-06-06 23:00:00,5.0,False,55.0,60.0,False,1,22.1,24.0,69.0,6.0
2011-06-07 00:00:00,5.0,False,15.0,20.0,False,1,22.1,24.0,65.0,6.0
2011-06-07 01:00:00,2.0,False,2.0,4.0,False,1,21.1,24.0,69.0,9.0
2011-06-07 02:00:00,3.0,False,2.0,5.0,False,1,20.2,23.0,73.0,6.0
2011-06-07 03:00:00,1.0,False,1.0,2.0,False,1,20.2,23.0,73.0,6.0
2011-06-07 04:00:00,2.0,False,3.0,5.0,False,1,19.3,20.0,83.0,9.0
2011-06-07 05:00:00,2.0,False,30.0,32.0,False,1,19.3,20.0,88.0,11.0
2011-06-07 06:00:00,10.0,False,116.0,126.0,False,1,20.2,22.0,78.0,9.0
2011-06-07 07:00:00,23.0,False,311.0,334.0,False,2,22.1,24.0,69.0,13.0
2011-06-07 08:00:00,45.0,False,432.0,477.0,False,2,24.0,26.0,61.0,9.0
2011-06-07 09:00:00,27.0,False,190.0,217.0,False,2,25.8,28.0,58.0,15.0
2011-06-07 10:00:00,37.0,False,86.0,123.0,False,2,27.7,29.0,48.0,13.0
2011-06-07 11:00:00,38.0,False,113.0,151.0,False,2,27.7,30.0,52.0,17.0
2011-06-07 12:00:00,42.0,False,141.0,183.0,False,2,29.6,32.0,46.0,19.0
2011-06-07 13:00:00,55.0,False,141.0,196.0,False,2,29.6,32.0,43.0,17.0
2011-06-07 14:00:00,34.0,False,112.0,146.0,False,2,29.6,32.0,43.0,19.0
2011-06-07 15:00:00,56.0,False,127.0,183.0,False,2,30.5,33.0,41.0,22.0
2011-06-07 16:00:00,55.0,False,253.0,308.0,False,1,29.6,31.0,38.0,15.0
2011-06-07 17:00:00,64.0,False,475.0,539.0,False,1,29.6,32.0,43.0,17.0
2011-06-07 18:00:00,72.0,False,479.0,551.0,False,1,28.7,30.0,46.0,19.0
2011-06-07 19:00:00,69.0,False,355.0,424.0,False,1,27.7,29.0,48.0,17.0
2011-06-07 20:00:00,45.0,False,301.0,346.0,False,1,26.8,29.0,56.0,9.0
2011-06-07 21:00:00,31.0,False,187.0,218.0,False,1,25.8,29.0,70.0,9.0
2011-06-07 22:00:00,27.0,False,126.0,153.0,False,1,24.9,27.0,65.0,9.0
2011-06-07 23:00:00,18.0,False,72.0,90.0,False,1,24.0,26.0,79.0,7.0
2011-06-08 00:00:00,12.0,False,29.0,41.0,False,1,23.0,23.0,89.0,9.0
2011-06-08 01:00:00,3.0,False,20.0,23.0,False,1,23.0,24.0,78.0,0.0
2011-06-08 02:00:00,0.0,False,7.0,7.0,False,1,22.1,22.0,89.0,6.0
2011-06-08 03:00:00,2.0,False,1.0,3.0,False,1,22.1,22.0,89.0,6.0
2011-06-08 04:00:00,0.0,False,6.0,6.0,False,1,21.1,22.0,83.0,0.0
2011-06-08 05:00:00,0.0,False,21.0,21.0,False,1,21.1,21.0,88.0,0.0
2011-06-08 06:00:00,13.0,False,103.0,116.0,False,1,22.1,22.0,89.0,9.0
2011-06-08 07:00:00,24.0,False,329.0,353.0,False,1,23.0,25.0,74.0,7.0
2011-06-08 08:00:00,46.0,False,435.0,481.0,False,1,27.7,31.0,58.0,11.0
2011-06-08 09:00:00,34.0,False,168.0,202.0,False,1,27.7,31.0,58.0,11.0
2011-06-08 10:00:00,27.0,False,63.0,90.0,False,1,30.5,33.0,43.0,15.0
2011-06-08 11:00:00,28.0,False,106.0,134.0,False,1,31.5,34.0,41.0,13.0
2011-06-08 12:00:00,15.0,False,134.0,149.0,False,1,33.4,38.0,42.0,9.0
2011-06-08 13:00:00,20.0,False,116.0,136.0,False,1,34.3,40.0,42.0,0.0
2011-06-08 14:00:00,44.0,False,111.0,155.0,False,1,35.2,42.0,40.0,17.0
2011-06-08 15:00:00,28.0,False,100.0,128.0,False,1,35.2,42.0,40.0,11.0
2011-06-08 16:00:00,34.0,False,199.0,233.0,False,1,35.2,42.0,40.0,15.0
2011-06-08 17:00:00,80.0,False,426.0,506.0,False,1,35.2,40.0,35.0,15.0
2011-06-08 18:00:00,61.0,False,398.0,459.0,False,1,34.3,38.0,37.0,15.0
2011-06-08 19:00:00,61.0,False,323.0,384.0,False,1,30.5,37.0,59.0,9.0
2011-06-08 20:00:00,55.0,False,225.0,280.0,False,1,29.6,36.0,63.0,9.0
2011-06-08 21:00:00,34.0,False,168.0,202.0,False,1,29.6,37.0,66.0,9.0
2011-06-08 22:00:00,37.0,False,139.0,176.0,False,1,27.7,33.0,75.0,11.0
2011-06-08 23:00:00,18.0,False,98.0,116.0,False,1,27.7,33.0,75.0,13.0
2011-06-09 00:00:00,7.0,False,40.0,47.0,False,2,26.8,31.0,79.0,9.0
2011-06-09 01:00:00,3.0,False,13.0,16.0,False,1,26.8,31.0,79.0,7.0
2011-06-09 02:00:00,0.0,False,6.0,6.0,False,2,25.8,31.0,84.0,11.0
2011-06-09 03:00:00,0.0,False,2.0,2.0,False,2,25.8,31.0,84.0,7.0
2011-06-09 04:00:00,2.0,False,4.0,6.0,False,2,25.8,30.0,79.0,6.0
2011-06-09 05:00:00,1.0,False,19.0,20.0,False,2,24.9,28.0,84.0,0.0
2011-06-09 06:00:00,13.0,False,105.0,118.0,False,2,25.8,31.0,84.0,6.0
2011-06-09 07:00:00,31.0,False,283.0,314.0,False,2,25.8,30.0,79.0,9.0
2011-06-09 08:00:00,32.0,False,400.0,432.0,False,2,27.7,32.0,70.0,7.0
2011-06-09 09:00:00,20.0,False,148.0,168.0,False,1,31.5,36.0,49.0,0.0
2011-06-09 10:00:00,20.0,False,74.0,94.0,False,1,32.4,38.0,50.0,19.0
2011-06-09 11:00:00,36.0,False,82.0,118.0,False,1,34.3,40.0,42.0,15.0
2011-06-09 12:00:00,40.0,False,100.0,140.0,False,1,35.2,40.0,35.0,13.0
2011-06-09 13:00:00,18.0,False,118.0,136.0,False,1,34.3,38.0,37.0,6.0
2011-06-09 14:00:00,25.0,False,93.0,118.0,False,1,35.2,42.0,40.0,13.0
2011-06-09 15:00:00,18.0,False,86.0,104.0,False,1,36.2,39.0,31.0,11.0
2011-06-09 16:00:00,30.0,False,170.0,200.0,False,1,35.2,39.0,33.0,9.0
2011-06-09 17:00:00,54.0,False,355.0,409.0,False,1,34.3,38.0,37.0,17.0
2011-06-09 18:00:00,52.0,False,414.0,466.0,False,1,33.4,37.0,39.0,19.0
2011-06-09 19:00:00,55.0,False,271.0,326.0,False,2,31.5,33.0,39.0,22.0
2011-06-09 20:00:00,40.0,False,214.0,254.0,False,2,29.6,32.0,43.0,13.0
2011-06-09 21:00:00,29.0,False,142.0,171.0,False,3,27.7,30.0,52.0,0.0
2011-06-09 22:00:00,22.0,False,131.0,153.0,False,2,26.8,29.0,58.0,11.0
2011-06-09 23:00:00,15.0,False,82.0,97.0,False,2,26.8,30.0,57.0,11.0
2011-06-10 00:00:00,8.0,False,61.0,69.0,False,3,24.9,27.0,65.0,15.0
2011-06-10 01:00:00,5.0,False,18.0,23.0,False,3,24.9,27.0,65.0,15.0
2011-06-10 02:00:00,6.0,False,7.0,13.0,False,1,24.0,26.0,69.0,11.0
2011-06-10 03:00:00,3.0,False,3.0,6.0,False,1,24.0,26.0,69.0,11.0
2011-06-10 04:00:00,0.0,False,4.0,4.0,False,1,23.0,24.0,78.0,11.0
2011-06-10 05:00:00,0.0,False,28.0,28.0,False,1,23.0,24.0,78.0,11.0
2011-06-10 06:00:00,10.0,False,94.0,104.0,False,1,23.0,24.0,78.0,6.0
2011-06-10 07:00:00,25.0,False,242.0,267.0,False,1,25.8,29.0,66.0,7.0
2011-06-10 08:00:00,29.0,False,423.0,452.0,False,1,26.8,29.0,58.0,9.0
2011-06-10 09:00:00,37.0,False,176.0,213.0,False,1,27.7,30.0,55.0,0.0
2011-06-10 10:00:00,23.0,False,88.0,111.0,False,1,28.7,31.0,52.0,0.0
2011-06-10 11:00:00,46.0,False,107.0,153.0,False,1,30.5,34.0,46.0,0.0
2011-06-10 12:00:00,40.0,False,167.0,207.0,False,1,31.5,34.0,44.0,9.0
2011-06-10 13:00:00,40.0,False,149.0,189.0,False,1,31.5,34.0,44.0,7.0
2011-06-10 14:00:00,44.0,False,121.0,165.0,False,1,32.4,35.0,39.0,0.0
2011-06-10 15:00:00,49.0,False,163.0,212.0,False,1,31.5,34.0,44.0,7.0
2011-06-10 16:00:00,46.0,False,239.0,285.0,False,1,30.5,36.0,56.0,20.0
2011-06-10 17:00:00,63.0,False,454.0,517.0,False,1,30.5,35.0,52.0,15.0
2011-06-10 18:00:00,96.0,False,367.0,463.0,False,1,29.6,35.0,59.0,15.0
2011-06-10 19:00:00,61.0,False,245.0,306.0,False,1,28.7,33.0,59.0,13.0
2011-06-10 20:00:00,53.0,False,197.0,250.0,False,1,27.7,31.0,62.0,7.0
2011-06-10 21:00:00,55.0,False,163.0,218.0,False,1,27.7,32.0,66.0,9.0
2011-06-10 22:00:00,40.0,False,145.0,185.0,False,1,25.8,30.0,74.0,17.0
2011-06-10 23:00:00,36.0,False,110.0,146.0,False,1,25.8,30.0,74.0,11.0
2011-06-11 00:00:00,28.0,True,89.0,117.0,False,1,24.9,28.0,79.0,9.0
2011-06-11 01:00:00,10.0,True,67.0,77.0,False,1,24.9,28.0,79.0,6.0
2011-06-11 02:00:00,10.0,True,50.0,60.0,False,1,24.9,28.0,79.0,7.0
2011-06-11 03:00:00,10.0,True,18.0,28.0,False,1,24.0,26.0,83.0,6.0
2011-06-11 04:00:00,4.0,True,9.0,13.0,False,1,24.0,26.0,79.0,6.0
2011-06-11 05:00:00,4.0,True,12.0,16.0,False,1,24.0,26.0,74.0,9.0
2011-06-11 06:00:00,9.0,True,31.0,40.0,False,1,24.9,27.0,61.0,9.0
2011-06-11 07:00:00,18.0,True,50.0,68.0,False,1,25.8,28.0,58.0,13.0
2011-06-11 08:00:00,32.0,True,111.0,143.0,False,1,26.8,29.0,58.0,13.0
2011-06-11 09:00:00,59.0,True,171.0,230.0,False,1,26.8,29.0,62.0,9.0
2011-06-11 10:00:00,91.0,True,173.0,264.0,False,1,26.8,29.0,58.0,11.0
2011-06-11 11:00:00,110.0,True,215.0,325.0,False,1,27.7,31.0,62.0,9.0
2011-06-11 12:00:00,112.0,True,235.0,347.0,False,1,29.6,34.0,55.0,15.0
2011-06-11 13:00:00,150.0,True,237.0,387.0,False,1,29.6,34.0,55.0,13.0
2011-06-11 14:00:00,148.0,True,232.0,380.0,False,1,30.5,35.0,49.0,7.0
2011-06-11 15:00:00,142.0,True,232.0,374.0,False,1,30.5,35.0,49.0,7.0
2011-06-11 16:00:00,169.0,True,225.0,394.0,False,2,29.6,32.0,46.0,13.0
2011-06-11 17:00:00,147.0,True,190.0,337.0,False,2,26.8,29.0,58.0,11.0
2011-06-11 18:00:00,131.0,True,155.0,286.0,False,2,25.8,29.0,62.0,9.0
2011-06-11 19:00:00,97.0,True,167.0,264.0,False,1,24.9,27.0,65.0,13.0
2011-06-11 20:00:00,95.0,True,180.0,275.0,False,1,24.0,26.0,74.0,17.0
2011-06-11 21:00:00,76.0,True,144.0,220.0,False,1,23.0,25.0,74.0,15.0
2011-06-11 22:00:00,53.0,True,137.0,190.0,False,1,23.0,24.0,78.0,15.0
2011-06-11 23:00:00,24.0,True,107.0,131.0,False,1,23.0,25.0,74.0,7.0
2011-06-12 00:00:00,19.0,True,100.0,119.0,False,1,23.0,24.0,78.0,15.0
2011-06-12 01:00:00,19.0,True,74.0,93.0,False,1,22.1,22.0,83.0,7.0
2011-06-12 02:00:00,9.0,True,57.0,66.0,False,1,22.1,22.0,89.0,17.0
2011-06-12 03:00:00,8.0,True,20.0,28.0,False,1,22.1,22.0,89.0,19.0
2011-06-12 04:00:00,8.0,True,6.0,14.0,False,1,21.1,21.0,88.0,11.0
2011-06-12 05:00:00,5.0,True,5.0,10.0,False,1,21.1,21.0,88.0,15.0
2011-06-12 06:00:00,5.0,True,9.0,14.0,False,1,21.1,21.0,88.0,7.0
2011-06-12 07:00:00,7.0,True,27.0,34.0,False,1,22.1,23.0,78.0,7.0
2011-06-12 08:00:00,28.0,True,64.0,92.0,False,1,24.9,28.0,74.0,0.0
2011-06-12 09:00:00,75.0,True,107.0,182.0,False,1,25.8,29.0,66.0,0.0
2011-06-12 10:00:00,120.0,True,191.0,311.0,False,1,27.7,31.0,58.0,6.0
2011-06-12 11:00:00,131.0,True,236.0,367.0,False,1,28.7,32.0,55.0,7.0
2011-06-12 12:00:00,176.0,True,244.0,420.0,False,1,30.5,34.0,46.0,0.0
2011-06-12 13:00:00,109.0,True,264.0,373.0,False,1,28.7,33.0,59.0,19.0
2011-06-12 14:00:00,96.0,True,219.0,315.0,False,1,30.5,36.0,56.0,17.0
2011-06-12 15:00:00,142.0,True,218.0,360.0,False,1,29.6,35.0,59.0,20.0
2011-06-12 16:00:00,115.0,True,235.0,350.0,False,3,24.0,26.0,83.0,19.0
2011-06-12 17:00:00,94.0,True,158.0,252.0,False,3,24.0,26.0,83.0,19.0
2011-06-12 18:00:00,69.0,True,187.0,256.0,False,1,24.9,28.0,74.0,11.0
2011-06-12 19:00:00,67.0,True,156.0,223.0,False,1,24.9,28.0,74.0,7.0
2011-06-12 20:00:00,62.0,True,144.0,206.0,False,1,23.0,24.0,83.0,11.0
2011-06-12 21:00:00,39.0,True,101.0,140.0,False,1,23.0,24.0,83.0,7.0
2011-06-12 22:00:00,31.0,True,97.0,128.0,False,1,22.1,22.0,83.0,9.0
2011-06-12 23:00:00,33.0,True,74.0,107.0,False,1,22.1,23.0,78.0,13.0
2011-06-13 00:00:00,8.0,False,20.0,28.0,False,1,22.1,23.0,78.0,9.0
2011-06-13 01:00:00,6.0,False,10.0,16.0,False,1,22.1,24.0,73.0,15.0
2011-06-13 02:00:00,2.0,False,8.0,10.0,False,1,21.1,23.0,73.0,19.0
2011-06-13 03:00:00,1.0,False,6.0,7.0,False,1,20.2,24.0,60.0,33.0
2011-06-13 04:00:00,1.0,False,3.0,4.0,False,1,18.3,19.0,64.0,20.0
2011-06-13 05:00:00,2.0,False,27.0,29.0,False,1,17.4,18.0,64.0,26.0
2011-06-13 06:00:00,7.0,False,98.0,105.0,False,1,17.4,18.0,64.0,28.0
2011-06-13 07:00:00,26.0,False,302.0,328.0,False,1,18.3,19.0,56.0,24.0
2011-06-13 08:00:00,44.0,False,432.0,476.0,False,1,19.3,20.0,49.0,30.0
2011-06-13 09:00:00,35.0,False,189.0,224.0,False,1,21.1,25.0,46.0,24.0
2011-06-13 10:00:00,38.0,False,80.0,118.0,False,1,22.1,25.0,41.0,22.0
2011-06-13 11:00:00,53.0,False,106.0,159.0,False,1,23.0,25.0,41.0,20.0
2011-06-13 12:00:00,35.0,False,161.0,196.0,False,1,23.0,25.0,41.0,19.0
2011-06-13 13:00:00,53.0,False,174.0,227.0,False,1,24.9,26.0,37.0,0.0
2011-06-13 14:00:00,55.0,False,145.0,200.0,False,1,24.9,26.0,34.0,17.0
2011-06-13 15:00:00,58.0,False,127.0,185.0,False,1,24.9,26.0,37.0,30.0
2011-06-13 16:00:00,64.0,False,262.0,326.0,False,1,24.9,26.0,37.0,28.0
2011-06-13 17:00:00,72.0,False,529.0,601.0,False,1,24.9,26.0,39.0,22.0
2011-06-13 18:00:00,76.0,False,510.0,586.0,False,1,24.9,26.0,37.0,24.0
2011-06-13 19:00:00,75.0,False,348.0,423.0,False,1,23.0,25.0,39.0,19.0
2011-06-13 20:00:00,78.0,False,253.0,331.0,False,1,22.1,25.0,44.0,17.0
2011-06-13 21:00:00,40.0,False,178.0,218.0,False,1,22.1,25.0,41.0,17.0
2011-06-13 22:00:00,20.0,False,114.0,134.0,False,1,21.1,25.0,46.0,15.0
2011-06-13 23:00:00,14.0,False,75.0,89.0,False,1,21.1,25.0,46.0,13.0
2011-06-14 00:00:00,13.0,False,18.0,31.0,False,1,20.2,25.0,49.0,13.0
2011-06-14 01:00:00,3.0,False,10.0,13.0,False,1,20.2,25.0,49.0,17.0
2011-06-14 02:00:00,2.0,False,8.0,10.0,False,1,20.2,25.0,49.0,19.0
2011-06-14 03:00:00,1.0,False,1.0,2.0,False,1,19.3,20.0,53.0,22.0
2011-06-14 04:00:00,0.0,False,3.0,3.0,False,1,17.4,18.0,60.0,17.0
2011-06-14 05:00:00,3.0,False,23.0,26.0,False,1,17.4,18.0,56.0,22.0
2011-06-14 06:00:00,6.0,False,107.0,113.0,False,1,17.4,18.0,56.0,20.0
2011-06-14 07:00:00,19.0,False,346.0,365.0,False,1,18.3,19.0,52.0,28.0
2011-06-14 08:00:00,45.0,False,441.0,486.0,False,1,19.3,20.0,49.0,26.0
2011-06-14 09:00:00,19.0,False,174.0,193.0,False,1,21.1,25.0,46.0,13.0
2011-06-14 10:00:00,33.0,False,97.0,130.0,False,1,21.1,25.0,46.0,15.0
2011-06-14 11:00:00,40.0,False,103.0,143.0,False,1,22.1,25.0,41.0,19.0
2011-06-14 12:00:00,30.0,False,139.0,169.0,False,1,22.1,25.0,41.0,24.0
2011-06-14 13:00:00,33.0,False,176.0,209.0,False,1,22.1,25.0,44.0,15.0
2011-06-14 14:00:00,41.0,False,118.0,159.0,False,2,22.1,25.0,47.0,13.0
2011-06-14 15:00:00,42.0,False,136.0,178.0,False,1,22.1,25.0,47.0,11.0
2011-06-14 16:00:00,51.0,False,279.0,330.0,False,1,24.0,26.0,41.0,13.0
2011-06-14 17:00:00,85.0,False,484.0,569.0,False,3,22.1,25.0,50.0,19.0
2011-06-14 18:00:00,65.0,False,473.0,538.0,False,1,21.1,25.0,51.0,22.0
2011-06-14 19:00:00,51.0,False,335.0,386.0,False,1,22.1,25.0,50.0,24.0
2011-06-14 20:00:00,60.0,False,237.0,297.0,False,1,20.2,25.0,56.0,11.0
2011-06-14 21:00:00,37.0,False,206.0,243.0,False,1,20.2,25.0,56.0,20.0
2011-06-14 22:00:00,29.0,False,159.0,188.0,False,1,19.3,20.0,60.0,15.0
2011-06-14 23:00:00,19.0,False,91.0,110.0,False,1,18.3,19.0,68.0,15.0
2011-06-15 00:00:00,8.0,False,44.0,52.0,False,1,18.3,19.0,64.0,24.0
2011-06-15 01:00:00,0.0,False,14.0,14.0,False,1,17.4,18.0,64.0,19.0
2011-06-15 02:00:00,0.0,False,9.0,9.0,False,1,16.4,17.0,63.0,15.0
2011-06-15 03:00:00,0.0,False,1.0,1.0,False,1,15.5,16.0,68.0,17.0
2011-06-15 04:00:00,0.0,False,4.0,4.0,False,1,15.5,16.0,63.0,19.0
2011-06-15 05:00:00,1.0,False,20.0,21.0,False,1,14.6,15.0,67.0,19.0
2011-06-15 06:00:00,11.0,False,110.0,121.0,False,1,15.5,16.0,63.0,17.0
2011-06-15 07:00:00,22.0,False,348.0,370.0,False,1,17.4,18.0,60.0,9.0
2011-06-15 08:00:00,53.0,False,445.0,498.0,False,1,19.3,20.0,53.0,9.0
2011-06-15 09:00:00,22.0,False,185.0,207.0,False,1,20.2,25.0,49.0,0.0
2011-06-15 10:00:00,27.0,False,108.0,135.0,False,1,22.1,25.0,47.0,11.0
2011-06-15 11:00:00,49.0,False,115.0,164.0,False,1,24.0,26.0,36.0,0.0
2011-06-15 12:00:00,33.0,False,178.0,211.0,False,1,24.9,26.0,34.0,15.0
2011-06-15 13:00:00,43.0,False,146.0,189.0,False,1,26.8,27.0,28.0,19.0
2011-06-15 14:00:00,50.0,False,128.0,178.0,False,1,26.8,27.0,28.0,0.0
2011-06-15 15:00:00,33.0,False,131.0,164.0,False,1,27.7,28.0,27.0,0.0
2011-06-15 16:00:00,47.0,False,265.0,312.0,False,1,27.7,28.0,27.0,9.0
2011-06-15 17:00:00,83.0,False,555.0,638.0,False,1,26.8,27.0,28.0,7.0
2011-06-15 18:00:00,80.0,False,527.0,607.0,False,1,25.8,27.0,32.0,9.0
2011-06-15 19:00:00,54.0,False,362.0,416.0,False,1,24.9,26.0,37.0,19.0
2011-06-15 20:00:00,57.0,False,273.0,330.0,False,1,23.0,25.0,44.0,11.0
2011-06-15 21:00:00,48.0,False,209.0,257.0,False,1,22.1,25.0,47.0,15.0
2011-06-15 22:00:00,31.0,False,144.0,175.0,False,1,21.1,25.0,50.0,7.0
2011-06-15 23:00:00,17.0,False,90.0,107.0,False,1,21.1,25.0,53.0,0.0
2011-06-16 00:00:00,9.0,False,38.0,47.0,False,1,20.2,25.0,56.0,7.0
2011-06-16 01:00:00,4.0,False,13.0,17.0,False,1,19.3,20.0,60.0,0.0
2011-06-16 02:00:00,1.0,False,4.0,5.0,False,1,20.2,25.0,56.0,6.0
2011-06-16 03:00:00,0.0,False,4.0,4.0,False,2,18.3,19.0,73.0,6.0
2011-06-16 04:00:00,0.0,False,6.0,6.0,False,2,18.3,19.0,68.0,7.0
2011-06-16 05:00:00,7.0,False,18.0,25.0,False,1,20.2,24.0,64.0,13.0
2011-06-16 06:00:00,8.0,False,104.0,112.0,False,3,19.3,20.0,73.0,11.0
2011-06-16 07:00:00,16.0,False,172.0,188.0,False,3,18.3,19.0,78.0,11.0
2011-06-16 08:00:00,24.0,False,364.0,388.0,False,2,20.2,23.0,69.0,9.0
2011-06-16 09:00:00,29.0,False,232.0,261.0,False,2,21.1,24.0,65.0,13.0
2011-06-16 10:00:00,18.0,False,103.0,121.0,False,2,23.0,25.0,61.0,17.0
2011-06-16 11:00:00,33.0,False,117.0,150.0,False,2,24.0,26.0,61.0,20.0
2011-06-16 12:00:00,41.0,False,165.0,206.0,False,1,25.8,28.0,54.0,26.0
2011-06-16 13:00:00,37.0,False,114.0,151.0,False,2,25.8,28.0,54.0,17.0
2011-06-16 14:00:00,39.0,False,114.0,153.0,False,2,25.8,28.0,54.0,22.0
2011-06-16 15:00:00,32.0,False,127.0,159.0,False,2,24.9,27.0,61.0,20.0
2011-06-16 16:00:00,36.0,False,258.0,294.0,False,3,23.0,25.0,69.0,13.0
2011-06-16 17:00:00,42.0,False,230.0,272.0,False,2,22.1,23.0,78.0,7.0
2011-06-16 18:00:00,26.0,False,299.0,325.0,False,1,22.1,22.0,83.0,15.0
2011-06-16 19:00:00,58.0,False,269.0,327.0,False,1,21.1,22.0,83.0,19.0
2011-06-16 20:00:00,25.0,False,176.0,201.0,False,1,21.1,22.0,83.0,22.0
2011-06-16 21:00:00,34.0,False,154.0,188.0,False,3,21.1,22.0,83.0,17.0
2011-06-16 22:00:00,24.0,False,127.0,151.0,False,3,21.1,22.0,83.0,17.0
2011-06-16 23:00:00,2.0,False,14.0,16.0,False,3,20.2,21.0,83.0,17.0
2011-06-17 00:00:00,3.0,False,21.0,24.0,False,1,18.3,19.0,88.0,6.0
2011-06-17 01:00:00,4.0,False,19.0,23.0,False,1,18.3,19.0,94.0,9.0
2011-06-17 02:00:00,2.0,False,11.0,13.0,False,1,18.3,19.0,94.0,7.0
2011-06-17 03:00:00,1.0,False,5.0,6.0,False,1,18.3,19.0,94.0,7.0
2011-06-17 04:00:00,1.0,False,5.0,6.0,False,1,17.4,18.0,94.0,9.0
2011-06-17 05:00:00,1.0,False,12.0,13.0,False,1,17.4,18.0,100.0,0.0
2011-06-17 06:00:00,8.0,False,89.0,97.0,False,1,18.3,19.0,94.0,0.0
2011-06-17 07:00:00,25.0,False,225.0,250.0,False,1,20.2,21.0,83.0,0.0
2011-06-17 08:00:00,28.0,False,426.0,454.0,False,2,20.2,21.0,83.0,0.0
2011-06-17 09:00:00,28.0,False,196.0,224.0,False,1,24.9,27.0,58.0,13.0
2011-06-17 10:00:00,44.0,False,126.0,170.0,False,1,24.9,27.0,58.0,13.0
2011-06-17 11:00:00,43.0,False,138.0,181.0,False,1,24.0,26.0,69.0,17.0
2011-06-17 12:00:00,49.0,False,194.0,243.0,False,1,24.9,27.0,65.0,17.0
2011-06-17 13:00:00,48.0,False,156.0,204.0,False,1,26.8,29.0,62.0,19.0
2011-06-17 14:00:00,73.0,False,142.0,215.0,False,1,27.7,30.0,52.0,13.0
2011-06-17 15:00:00,62.0,False,181.0,243.0,False,1,28.7,30.0,43.0,15.0
2011-06-17 16:00:00,69.0,False,286.0,355.0,False,1,27.7,29.0,45.0,11.0
2011-06-17 17:00:00,85.0,False,467.0,552.0,False,3,27.7,29.0,40.0,13.0
2011-06-17 18:00:00,62.0,False,388.0,450.0,False,3,27.7,29.0,40.0,13.0
2011-06-17 19:00:00,53.0,False,275.0,328.0,False,3,22.1,22.0,83.0,17.0
2011-06-17 20:00:00,40.0,False,192.0,232.0,False,1,22.1,23.0,78.0,7.0
2011-06-17 21:00:00,49.0,False,159.0,208.0,False,1,22.1,23.0,78.0,6.0
2011-06-17 22:00:00,48.0,False,127.0,175.0,False,1,21.1,21.0,88.0,9.0
2011-06-17 23:00:00,37.0,False,141.0,178.0,False,1,21.1,22.0,83.0,9.0
2011-06-18 00:00:00,21.0,True,83.0,104.0,False,1,21.1,21.0,88.0,9.0
2011-06-18 01:00:00,15.0,True,80.0,95.0,False,1,21.1,22.0,83.0,7.0
2011-06-18 02:00:00,16.0,True,37.0,53.0,False,1,20.2,20.0,88.0,0.0
2011-06-18 03:00:00,4.0,True,16.0,20.0,False,1,20.2,20.0,88.0,6.0
2011-06-18 04:00:00,1.0,True,4.0,5.0,False,1,20.2,20.0,88.0,6.0
2011-06-18 05:00:00,1.0,True,6.0,7.0,False,1,21.1,22.0,83.0,0.0
2011-06-18 06:00:00,9.0,True,18.0,27.0,False,1,21.1,22.0,83.0,7.0
2011-06-18 07:00:00,12.0,True,45.0,57.0,False,1,22.1,23.0,78.0,9.0
2011-06-18 08:00:00,28.0,True,103.0,131.0,False,1,23.0,24.0,78.0,6.0
2011-06-18 09:00:00,62.0,True,156.0,218.0,False,1,24.9,27.0,61.0,15.0
2011-06-18 10:00:00,68.0,True,176.0,244.0,False,1,25.8,29.0,62.0,13.0
