datetime,direct_count,is_weekend,registered_count,total_rentals,is_holiday,conditions,temperature_c,perceived_temperature_c,humidity,windspeed_kmh,rentals_24h_ago,rolling_avg_3h
2011-08-06 18:00:00,81.0,True,130.0,211.0,False,2,25.8,30.0,79.0,30.0,466.0,284.6666666666667
2011-08-06 19:00:00,57.0,True,114.0,171.0,False,3,25.8,31.0,84.0,17.0,372.0,234.33333333333334
2011-08-06 20:00:00,58.0,True,79.0,137.0,False,3,25.8,30.0,79.0,19.0,291.0,177.0
2011-08-06 21:00:00,28.0,True,86.0,114.0,False,2,24.9,28.0,84.0,22.0,173.0,173.0
2011-08-06 22:00:00,24.0,True,96.0,120.0,False,2,24.9,28.0,84.0,22.0,188.0,140.66666666666666
2011-08-06 23:00:00,29.0,True,79.0,108.0,False,3,24.9,28.0,84.0,19.0,139.0,123.66666666666667
2011-08-07 00:00:00,14.0,True,66.0,80.0,False,2,24.9,28.0,84.0,19.0,133.0,114.0
2011-08-07 01:00:00,10.0,True,63.0,73.0,False,2,24.9,28.0,84.0,17.0,67.0,102.66666666666667
2011-08-07 02:00:00,18.0,True,48.0,66.0,False,2,24.9,28.0,84.0,15.0,53.0,87.0
2011-08-07 03:00:00,9.0,True,23.0,32.0,False,2,24.9,28.0,84.0,9.0,42.0,73.0
2011-08-07 04:00:00,1.0,True,5.0,6.0,False,1,24.9,28.0,84.0,9.0,10.0,57.0
2011-08-07 05:00:00,1.0,True,4.0,5.0,False,1,24.9,28.0,89.0,13.0,6.0,34.666666666666664
2011-08-07 06:00:00,3.0,True,10.0,13.0,False,1,24.9,28.0,89.0,11.0,27.0,14.333333333333334
2011-08-07 07:00:00,11.0,True,28.0,39.0,False,1,24.9,28.0,84.0,13.0,63.0,8.0
2011-08-07 08:00:00,23.0,True,66.0,89.0,False,1,25.8,30.0,79.0,13.0,121.0,19.0
2011-08-07 09:00:00,82.0,True,102.0,184.0,False,1,27.7,33.0,75.0,7.0,215.0,47.0
2011-08-07 10:00:00,88.0,True,178.0,266.0,False,1,29.6,37.0,66.0,9.0,290.0,104.0
2011-08-07 11:00:00,113.0,True,156.0,269.0,False,1,30.5,39.0,63.0,0.0,349.0,179.66666666666666
2011-08-07 12:00:00,161.0,True,209.0,370.0,False,1,34.3,40.0,42.0,20.0,382.0,239.66666666666666
2011-08-07 13:00:00,118.0,True,206.0,324.0,False,1,34.3,40.0,42.0,20.0,441.0,301.6666666666667
2011-08-07 14:00:00,130.0,True,192.0,322.0,False,1,32.4,37.0,47.0,13.0,380.0,321.0
2011-08-07 15:00:00,118.0,True,208.0,326.0,False,3,25.8,30.0,74.0,20.0,362.0,338.6666666666667
2011-08-07 16:00:00,74.0,True,119.0,193.0,False,3,25.8,30.0,74.0,20.0,343.0,324.0
2011-08-07 17:00:00,63.0,True,131.0,194.0,False,3,26.8,31.0,74.0,43.0,149.0,280.3333333333333
2011-08-07 18:00:00,74.0,True,155.0,229.0,False,1,25.8,30.0,74.0,6.0,211.0,237.66666666666666
2011-08-07 19:00:00,68.0,True,160.0,228.0,False,1,25.8,30.0,79.0,11.0,171.0,205.33333333333334
2011-08-07 20:00:00,50.0,True,133.0,183.0,False,1,25.8,31.0,84.0,9.0,137.0,217.0
2011-08-07 21:00:00,36.0,True,100.0,136.0,False,1,25.8,31.0,84.0,7.0,114.0,213.33333333333334
2011-08-07 22:00:00,21.0,True,82.0,103.0,False,1,24.9,28.0,89.0,13.0,120.0,182.33333333333334
2011-08-07 23:00:00,12.0,True,43.0,55.0,False,1,24.9,28.0,79.0,7.0,108.0,140.66666666666666
2011-08-08 00:00:00,13.0,False,17.0,30.0,False,1,24.9,28.0,79.0,7.0,80.0,98.0
2011-08-08 01:00:00,4.0,False,8.0,12.0,False,1,24.0,26.0,83.0,9.0,73.0,62.666666666666664
2011-08-08 02:00:00,4.0,False,3.0,7.0,False,1,23.0,23.0,89.0,0.0,66.0,32.333333333333336
2011-08-08 03:00:00,1.0,False,0.0,1.0,False,1,23.0,23.0,89.0,0.0,32.0,16.333333333333332
2011-08-08 04:00:00,2.0,False,8.0,10.0,False,1,23.0,23.0,89.0,7.0,6.0,6.666666666666667
2011-08-08 05:00:00,1.0,False,14.0,15.0,False,1,24.9,28.0,79.0,6.0,5.0,6.0
2011-08-08 06:00:00,8.0,False,87.0,95.0,False,1,24.9,27.0,65.0,19.0,13.0,8.666666666666666
2011-08-08 07:00:00,18.0,False,249.0,267.0,False,1,25.8,29.0,62.0,20.0,39.0,40.0
2011-08-08 08:00:00,29.0,False,320.0,349.0,False,1,26.8,29.0,58.0,22.0,89.0,125.66666666666667
2011-08-08 09:00:00,37.0,False,146.0,183.0,False,1,27.7,30.0,55.0,26.0,184.0,237.0
2011-08-08 10:00:00,62.0,False,62.0,124.0,False,1,29.6,33.0,52.0,26.0,266.0,266.3333333333333
2011-08-08 11:00:00,90.0,False,89.0,179.0,False,1,30.5,33.0,48.0,24.0,269.0,218.66666666666666
2011-08-08 12:00:00,48.0,False,134.0,182.0,False,1,30.5,34.0,46.0,17.0,370.0,162.0
2011-08-08 13:00:00,43.0,False,108.0,151.0,False,1,31.5,34.0,44.0,20.0,324.0,161.66666666666666
2011-08-08 14:00:00,41.0,False,109.0,150.0,False,1,30.5,33.0,43.0,20.0,322.0,170.66666666666666
2011-08-08 15:00:00,40.0,False,86.0,126.0,False,1,31.5,34.0,41.0,20.0,326.0,161.0
2011-08-08 16:00:00,64.0,False,218.0,282.0,False,1,32.4,35.0,39.0,19.0,193.0,142.33333333333334
2011-08-08 17:00:00,67.0,False,460.0,527.0,False,1,32.4,35.0,39.0,11.0,194.0,186.0
2011-08-08 18:00:00,64.0,False,465.0,529.0,False,1,31.5,34.0,41.0,9.0,229.0,311.6666666666667
2011-08-08 19:00:00,64.0,False,352.0,416.0,False,1,30.5,33.0,43.0,7.0,228.0,446.0
2011-08-08 20:00:00,71.0,False,215.0,286.0,False,1,29.6,34.0,55.0,0.0,183.0,490.6666666666667
2011-08-08 21:00:00,30.0,False,156.0,186.0,False,1,27.7,31.0,58.0,6.0,136.0,410.3333333333333
2011-08-08 22:00:00,26.0,False,121.0,147.0,False,1,27.7,31.0,58.0,7.0,103.0,296.0
2011-08-08 23:00:00,19.0,False,53.0,72.0,False,1,26.8,30.0,66.0,7.0,55.0,206.33333333333334
2011-08-09 00:00:00,10.0,False,25.0,35.0,False,1,25.8,30.0,79.0,9.0,30.0,135.0
2011-08-09 01:00:00,5.0,False,9.0,14.0,False,1,25.8,29.0,66.0,0.0,12.0,84.66666666666667
2011-08-09 02:00:00,9.0,False,3.0,12.0,False,1,25.8,29.0,70.0,0.0,7.0,40.333333333333336
2011-08-09 03:00:00,0.0,False,3.0,3.0,False,1,25.8,29.0,62.0,0.0,1.0,20.333333333333332
2011-08-09 04:00:00,1.0,False,6.0,7.0,False,1,24.9,28.0,74.0,0.0,10.0,9.666666666666666
2011-08-09 05:00:00,5.0,False,25.0,30.0,False,1,24.9,27.0,65.0,6.0,15.0,7.333333333333333
2011-08-09 06:00:00,6.0,False,95.0,101.0,False,1,25.8,28.0,64.0,0.0,95.0,13.333333333333334
2011-08-09 07:00:00,30.0,False,313.0,343.0,False,1,25.8,30.0,74.0,7.0,267.0,46.0
2011-08-09 08:00:00,40.0,False,352.0,392.0,False,1,26.8,30.0,66.0,0.0,349.0,158.0
2011-08-09 09:00:00,34.0,False,141.0,175.0,False,2,28.7,33.0,62.0,9.0,183.0,278.6666666666667
2011-08-09 10:00:00,55.0,False,89.0,144.0,False,2,29.6,35.0,59.0,15.0,124.0,303.3333333333333
2011-08-09 11:00:00,61.0,False,88.0,149.0,False,1,29.6,35.0,59.0,15.0,179.0,237.0
2011-08-09 12:00:00,60.0,False,125.0,185.0,False,1,30.5,36.0,56.0,13.0,182.0,156.0
2011-08-09 13:00:00,48.0,False,127.0,175.0,False,1,31.5,36.0,49.0,11.0,151.0,159.33333333333334
2011-08-09 14:00:00,53.0,False,95.0,148.0,False,1,32.4,36.0,44.0,19.0,150.0,169.66666666666666
2011-08-09 15:00:00,58.0,False,106.0,164.0,False,1,32.4,35.0,39.0,19.0,126.0,169.33333333333334
2011-08-09 16:00:00,57.0,False,228.0,285.0,False,1,32.4,35.0,39.0,20.0,282.0,162.33333333333334
2011-08-09 17:00:00,79.0,False,453.0,532.0,False,1,29.6,34.0,55.0,11.0,527.0,199.0
2011-08-09 18:00:00,97.0,False,488.0,585.0,False,1,29.6,34.0,55.0,13.0,529.0,327.0
2011-08-09 19:00:00,69.0,False,302.0,371.0,False,1,29.6,33.0,49.0,7.0,416.0,467.3333333333333
2011-08-09 20:00:00,34.0,False,258.0,292.0,False,1,29.6,32.0,43.0,13.0,286.0,496.0
2011-08-09 21:00:00,46.0,False,184.0,230.0,False,1,28.7,30.0,46.0,17.0,186.0,416.0
2011-08-09 22:00:00,28.0,False,127.0,155.0,False,1,28.7,30.0,46.0,20.0,147.0,297.6666666666667
2011-08-09 23:00:00,22.0,False,53.0,75.0,False,1,27.7,29.0,48.0,19.0,72.0,225.66666666666666
2011-08-10 00:00:00,19.0,False,18.0,37.0,False,1,26.8,28.0,51.0,15.0,35.0,153.33333333333334
2011-08-10 01:00:00,7.0,False,10.0,17.0,False,1,25.8,28.0,54.0,13.0,14.0,89.0
2011-08-10 02:00:00,1.0,False,10.0,11.0,False,1,25.8,28.0,54.0,11.0,12.0,43.0
2011-08-10 03:00:00,1.0,False,3.0,4.0,False,1,24.9,27.0,58.0,11.0,3.0,21.666666666666668
2011-08-10 04:00:00,1.0,False,4.0,5.0,False,1,24.9,27.0,54.0,9.0,7.0,10.666666666666666
2011-08-10 05:00:00,2.0,False,30.0,32.0,False,1,24.0,26.0,61.0,6.0,30.0,6.666666666666667
2011-08-10 06:00:00,9.0,False,110.0,119.0,False,1,24.0,26.0,61.0,0.0,101.0,13.666666666666666
2011-08-10 07:00:00,16.0,False,289.0,305.0,False,1,24.9,27.0,58.0,6.0,343.0,52.0
2011-08-10 08:00:00,38.0,False,361.0,399.0,False,1,26.8,28.0,51.0,13.0,392.0,152.0
2011-08-10 09:00:00,32.0,False,148.0,180.0,False,1,27.7,29.0,48.0,15.0,175.0,274.3333333333333
2011-08-10 10:00:00,41.0,False,72.0,113.0,False,1,29.6,32.0,43.0,15.0,144.0,294.6666666666667
2011-08-10 11:00:00,54.0,False,95.0,149.0,False,1,29.6,31.0,41.0,26.0,149.0,230.66666666666666
2011-08-10 12:00:00,74.0,False,166.0,240.0,False,1,30.5,32.0,38.0,20.0,185.0,147.33333333333334
2011-08-10 13:00:00,41.0,False,150.0,191.0,False,1,30.5,32.0,38.0,19.0,175.0,167.33333333333334
2011-08-10 14:00:00,62.0,False,116.0,178.0,False,1,31.5,32.0,34.0,22.0,148.0,193.33333333333334
2011-08-10 15:00:00,53.0,False,141.0,194.0,False,1,32.4,33.0,30.0,22.0,164.0,203.0
2011-08-10 16:00:00,76.0,False,206.0,282.0,False,1,32.4,33.0,26.0,20.0,285.0,187.66666666666666
2011-08-10 17:00:00,71.0,False,513.0,584.0,False,1,31.5,31.0,26.0,20.0,532.0,218.0
2011-08-10 18:00:00,70.0,False,489.0,559.0,False,1,30.5,31.0,28.0,20.0,585.0,353.3333333333333
2011-08-10 19:00:00,79.0,False,334.0,413.0,False,1,29.6,30.0,26.0,17.0,371.0,475.0
2011-08-10 20:00:00,59.0,False,253.0,312.0,False,1,27.7,28.0,31.0,9.0,292.0,518.6666666666666
2011-08-10 21:00:00,47.0,False,162.0,209.0,False,1,27.7,28.0,33.0,7.0,230.0,428.0
2011-08-10 22:00:00,17.0,False,122.0,139.0,False,1,26.8,27.0,37.0,0.0,155.0,311.3333333333333
2011-08-10 23:00:00,14.0,False,94.0,108.0,False,1,26.8,27.0,37.0,6.0,75.0,220.0
2011-08-11 00:00:00,6.0,False,40.0,46.0,False,1,24.9,26.0,45.0,7.0,37.0,152.0
2011-08-11 01:00:00,9.0,False,17.0,26.0,False,1,24.9,26.0,45.0,9.0,17.0,97.66666666666667
2011-08-11 02:00:00,3.0,False,8.0,11.0,False,1,23.0,25.0,54.0,9.0,11.0,60.0
2011-08-11 03:00:00,2.0,False,7.0,9.0,False,1,22.1,25.0,57.0,9.0,4.0,27.666666666666668
2011-08-11 04:00:00,1.0,False,4.0,5.0,False,1,22.1,25.0,57.0,11.0,5.0,15.333333333333334
2011-08-11 05:00:00,2.0,False,23.0,25.0,False,1,22.1,25.0,61.0,13.0,32.0,8.333333333333334
2011-08-11 06:00:00,5.0,False,101.0,106.0,False,1,21.1,24.0,65.0,11.0,119.0,13.0
2011-08-11 07:00:00,15.0,False,292.0,307.0,False,1,23.0,25.0,54.0,9.0,305.0,45.333333333333336
2011-08-11 08:00:00,29.0,False,361.0,390.0,False,1,24.9,26.0,45.0,11.0,399.0,146.0
2011-08-11 09:00:00,31.0,False,166.0,197.0,False,1,25.8,27.0,39.0,15.0,180.0,267.6666666666667
2011-08-11 10:00:00,36.0,False,96.0,132.0,False,1,26.8,27.0,37.0,17.0,113.0,298.0
2011-08-11 11:00:00,59.0,False,128.0,187.0,False,1,27.7,28.0,35.0,17.0,149.0,239.66666666666666
2011-08-11 12:00:00,50.0,False,164.0,214.0,False,1,28.7,29.0,31.0,17.0,240.0,172.0
2011-08-11 13:00:00,51.0,False,166.0,217.0,False,1,27.7,28.0,31.0,15.0,191.0,177.66666666666666
2011-08-11 14:00:00,39.0,False,103.0,142.0,False,1,29.6,30.0,29.0,0.0,178.0,206.0
2011-08-11 15:00:00,52.0,False,126.0,178.0,False,1,29.6,30.0,29.0,20.0,194.0,191.0
2011-08-11 16:00:00,57.0,False,241.0,298.0,False,1,29.6,30.0,27.0,13.0,282.0,179.0
2011-08-11 17:00:00,96.0,False,486.0,582.0,False,1,29.6,30.0,29.0,17.0,584.0,206.0
2011-08-11 18:00:00,74.0,False,497.0,571.0,False,1,28.7,29.0,29.0,6.0,559.0,352.6666666666667
2011-08-11 19:00:00,48.0,False,323.0,371.0,False,1,26.8,27.0,35.0,13.0,413.0,483.6666666666667
2011-08-11 20:00:00,56.0,False,232.0,288.0,False,1,25.8,27.0,37.0,9.0,312.0,508.0
2011-08-11 21:00:00,35.0,False,171.0,206.0,False,1,24.9,27.0,48.0,6.0,209.0,410.0
2011-08-11 22:00:00,34.0,False,123.0,157.0,False,1,24.9,27.0,48.0,0.0,139.0,288.3333333333333
2011-08-11 23:00:00,22.0,False,105.0,127.0,False,1,23.0,25.0,50.0,11.0,108.0,217.0
2011-08-12 00:00:00,12.0,False,53.0,65.0,False,1,22.1,25.0,53.0,11.0,46.0,163.33333333333334
2011-08-12 01:00:00,4.0,False,19.0,23.0,False,1,22.1,25.0,53.0,9.0,26.0,116.33333333333333
2011-08-12 02:00:00,0.0,False,15.0,15.0,False,1,21.1,25.0,57.0,13.0,11.0,71.66666666666667
2011-08-12 03:00:00,0.0,False,9.0,9.0,False,1,21.1,25.0,53.0,11.0,9.0,34.333333333333336
2011-08-12 04:00:00,0.0,False,5.0,5.0,False,1,21.1,25.0,53.0,9.0,5.0,15.666666666666666
2011-08-12 05:00:00,2.0,False,24.0,26.0,False,1,20.2,25.0,56.0,9.0,25.0,9.666666666666666
2011-08-12 06:00:00,3.0,False,73.0,76.0,False,1,21.1,25.0,50.0,9.0,106.0,13.333333333333334
2011-08-12 07:00:00,17.0,False,247.0,264.0,False,1,22.1,25.0,44.0,11.0,307.0,35.666666666666664
2011-08-12 08:00:00,29.0,False,397.0,426.0,False,1,24.0,26.0,39.0,15.0,390.0,122.0
2011-08-12 09:00:00,27.0,False,178.0,205.0,False,1,25.8,27.0,34.0,9.0,197.0,255.33333333333334
2011-08-12 10:00:00,44.0,False,86.0,130.0,False,1,26.8,27.0,33.0,7.0,132.0,298.3333333333333
2011-08-12 11:00:00,48.0,False,108.0,156.0,False,1,27.7,28.0,29.0,0.0,187.0,253.66666666666666
2011-08-12 12:00:00,55.0,False,167.0,222.0,False,1,29.6,30.0,27.0,0.0,214.0,163.66666666666666
2011-08-12 13:00:00,74.0,False,179.0,253.0,False,1,28.7,29.0,29.0,6.0,217.0,169.33333333333334
2011-08-12 14:00:00,51.0,False,135.0,186.0,False,1,29.6,30.0,29.0,13.0,142.0,210.33333333333334
2011-08-12 15:00:00,59.0,False,190.0,249.0,False,1,29.6,30.0,29.0,11.0,178.0,220.33333333333334
2011-08-12 16:00:00,68.0,False,266.0,334.0,False,1,30.5,31.0,28.0,0.0,298.0,229.33333333333334
2011-08-12 17:00:00,93.0,False,423.0,516.0,False,1,30.5,31.0,26.0,0.0,582.0,256.3333333333333
2011-08-12 18:00:00,89.0,False,376.0,465.0,False,1,27.7,29.0,40.0,20.0,571.0,366.3333333333333
2011-08-12 19:00:00,101.0,False,284.0,385.0,False,1,26.8,28.0,42.0,15.0,371.0,438.3333333333333
2011-08-12 20:00:00,77.0,False,210.0,287.0,False,1,25.8,27.0,42.0,15.0,288.0,455.3333333333333
2011-08-12 21:00:00,73.0,False,153.0,226.0,False,1,24.9,27.0,48.0,9.0,206.0,379.0
2011-08-12 22:00:00,74.0,False,157.0,231.0,False,1,24.0,26.0,51.0,0.0,157.0,299.3333333333333
2011-08-12 23:00:00,51.0,False,100.0,151.0,False,1,24.0,26.0,51.0,0.0,127.0,248.0
2011-08-13 00:00:00,15.0,True,69.0,84.0,False,1,24.0,26.0,51.0,7.0,65.0,202.66666666666666
2011-08-13 01:00:00,13.0,True,64.0,77.0,False,2,24.0,26.0,57.0,6.0,23.0,155.33333333333334
2011-08-13 02:00:00,16.0,True,58.0,74.0,False,1,24.0,26.0,57.0,0.0,15.0,104.0
2011-08-13 03:00:00,9.0,True,18.0,27.0,False,1,23.0,25.0,65.0,9.0,9.0,78.33333333333333
2011-08-13 04:00:00,5.0,True,5.0,10.0,False,2,22.1,24.0,73.0,9.0,5.0,59.333333333333336
2011-08-13 05:00:00,3.0,True,15.0,18.0,False,1,22.1,24.0,73.0,7.0,26.0,37.0
2011-08-13 06:00:00,3.0,True,19.0,22.0,False,1,22.1,24.0,73.0,6.0,76.0,18.333333333333332
2011-08-13 07:00:00,10.0,True,34.0,44.0,False,2,23.0,25.0,74.0,13.0,264.0,16.666666666666668
2011-08-13 08:00:00,28.0,True,90.0,118.0,False,2,24.9,27.0,65.0,11.0,426.0,28.0
2011-08-13 09:00:00,70.0,True,138.0,208.0,False,2,24.9,28.0,74.0,11.0,205.0,61.333333333333336
2011-08-13 10:00:00,97.0,True,163.0,260.0,False,2,25.8,30.0,74.0,15.0,130.0,123.33333333333333
2011-08-13 11:00:00,122.0,True,192.0,314.0,False,2,26.8,30.0,70.0,13.0,156.0,195.33333333333334
2011-08-13 12:00:00,175.0,True,246.0,421.0,False,2,23.0,23.0,89.0,11.0,222.0,260.6666666666667
2011-08-13 13:00:00,61.0,True,92.0,153.0,False,2,26.8,31.0,74.0,22.0,253.0,331.6666666666667
2011-08-13 14:00:00,113.0,True,146.0,259.0,False,1,26.8,30.0,70.0,17.0,186.0,296.0
2011-08-13 15:00:00,150.0,True,208.0,358.0,False,3,24.0,26.0,79.0,24.0,249.0,277.6666666666667
2011-08-13 16:00:00,148.0,True,133.0,281.0,False,2,24.9,28.0,74.0,19.0,334.0,256.6666666666667
2011-08-13 17:00:00,97.0,True,172.0,269.0,False,2,25.8,30.0,74.0,17.0,516.0,299.3333333333333
2011-08-13 18:00:00,123.0,True,169.0,292.0,False,1,24.9,28.0,74.0,15.0,465.0,302.6666666666667
2011-08-13 19:00:00,67.0,True,170.0,237.0,False,2,24.0,26.0,79.0,19.0,385.0,280.6666666666667
2011-08-13 20:00:00,78.0,True,105.0,183.0,False,2,24.0,26.0,83.0,15.0,287.0,266.0
2011-08-13 21:00:00,40.0,True,127.0,167.0,False,2,24.0,26.0,83.0,26.0,226.0,237.33333333333334
2011-08-13 22:00:00,36.0,True,118.0,154.0,False,2,24.0,26.0,83.0,26.0,231.0,195.66666666666666
2011-08-13 23:00:00,25.0,True,95.0,120.0,False,2,23.0,24.0,83.0,22.0,151.0,168.0
2011-08-14 00:00:00,19.0,True,71.0,90.0,False,3,23.0,24.0,83.0,20.0,84.0,147.0
2011-08-14 01:00:00,16.0,True,57.0,73.0,False,3,22.1,22.0,89.0,15.0,77.0,121.33333333333333
2011-08-14 02:00:00,13.0,True,49.0,62.0,False,3,22.1,22.0,89.0,15.0,74.0,94.33333333333333
2011-08-14 03:00:00,5.0,True,22.0,27.0,False,2,22.1,21.0,94.0,17.0,27.0,75.0
2011-08-14 04:00:00,1.0,True,2.0,3.0,False,3,22.1,21.0,94.0,13.0,10.0,54.0
2011-08-14 05:00:00,1.0,True,9.0,10.0,False,2,22.1,21.0,94.0,11.0,18.0,30.666666666666668
2011-08-14 06:00:00,2.0,True,4.0,6.0,False,2,22.1,21.0,94.0,7.0,22.0,13.333333333333334
2011-08-14 07:00:00,4.0,True,20.0,24.0,False,2,23.0,23.0,89.0,13.0,44.0,6.333333333333333
2011-08-14 08:00:00,20.0,True,21.0,41.0,False,2,23.0,23.0,89.0,19.0,118.0,13.333333333333334
2011-08-14 09:00:00,27.0,True,76.0,103.0,False,3,23.0,23.0,89.0,19.0,208.0,23.666666666666668
2011-08-14 10:00:00,67.0,True,116.0,183.0,False,1,24.9,28.0,79.0,15.0,260.0,56.0
2011-08-14 11:00:00,81.0,True,117.0,198.0,False,1,24.9,28.0,79.0,13.0,314.0,109.0
2011-08-14 12:00:00,98.0,True,183.0,281.0,False,2,24.9,28.0,79.0,15.0,421.0,161.33333333333334
2011-08-14 13:00:00,144.0,True,233.0,377.0,False,1,25.8,30.0,74.0,17.0,153.0,220.66666666666666
2011-08-14 14:00:00,126.0,True,244.0,370.0,False,1,26.8,30.0,70.0,13.0,259.0,285.3333333333333
2011-08-14 15:00:00,128.0,True,203.0,331.0,False,1,26.8,30.0,66.0,13.0,358.0,342.6666666666667
2011-08-14 16:00:00,116.0,True,176.0,292.0,False,1,26.8,30.0,66.0,11.0,281.0,359.3333333333333
2011-08-14 17:00:00,133.0,True,196.0,329.0,False,1,27.7,31.0,62.0,9.0,269.0,331.0
2011-08-14 18:00:00,125.0,True,222.0,347.0,False,1,26.8,30.0,66.0,11.0,292.0,317.3333333333333
2011-08-14 19:00:00,75.0,True,184.0,259.0,False,1,25.8,30.0,74.0,15.0,237.0,322.6666666666667
2011-08-14 20:00:00,67.0,True,126.0,193.0,False,1,24.9,28.0,84.0,11.0,183.0,311.6666666666667
2011-08-14 21:00:00,51.0,True,104.0,155.0,False,3,20.2,20.0,88.0,33.0,167.0,266.3333333333333
2011-08-14 22:00:00,14.0,True,25.0,39.0,False,3,20.2,20.0,88.0,33.0,154.0,202.33333333333334
2011-08-14 23:00:00,5.0,True,22.0,27.0,False,3,20.2,21.0,83.0,0.0,120.0,129.0
2011-08-15 00:00:00,7.0,False,18.0,25.0,False,3,20.2,20.0,88.0,6.0,90.0,73.66666666666667
2011-08-15 01:00:00,1.0,False,9.0,10.0,False,2,20.2,20.0,88.0,9.0,73.0,30.333333333333332
2011-08-15 02:00:00,0.0,False,3.0,3.0,False,2,20.2,21.0,83.0,0.0,62.0,20.666666666666668
2011-08-15 03:00:00,1.0,False,6.0,7.0,False,1,20.2,21.0,83.0,13.0,27.0,12.666666666666666
2011-08-15 04:00:00,1.0,False,4.0,5.0,False,1,20.2,21.0,83.0,9.0,3.0,6.666666666666667
2011-08-15 05:00:00,3.0,False,14.0,17.0,False,2,20.2,20.0,88.0,13.0,10.0,5.0
2011-08-15 06:00:00,3.0,False,87.0,90.0,False,1,20.2,20.0,88.0,17.0,6.0,9.666666666666666
2011-08-15 07:00:00,10.0,False,248.0,258.0,False,1,20.2,20.0,88.0,17.0,24.0,37.333333333333336
2011-08-15 08:00:00,29.0,False,326.0,355.0,False,1,22.1,23.0,78.0,22.0,41.0,121.66666666666667
2011-08-15 09:00:00,52.0,False,170.0,222.0,False,1,22.1,23.0,78.0,22.0,103.0,234.33333333333334
2011-08-15 10:00:00,54.0,False,87.0,141.0,False,1,24.0,26.0,69.0,19.0,183.0,278.3333333333333
2011-08-15 11:00:00,41.0,False,112.0,153.0,False,2,25.8,29.0,62.0,17.0,198.0,239.33333333333334
2011-08-15 12:00:00,62.0,False,116.0,178.0,False,1,26.8,29.0,58.0,19.0,281.0,172.0
2011-08-15 13:00:00,53.0,False,140.0,193.0,False,1,28.7,31.0,52.0,19.0,377.0,157.33333333333334
2011-08-15 14:00:00,56.0,False,95.0,151.0,False,1,26.8,29.0,55.0,6.0,370.0,174.66666666666666
2011-08-15 15:00:00,49.0,False,133.0,182.0,False,3,26.8,29.0,55.0,20.0,331.0,174.0
2011-08-15 16:00:00,58.0,False,225.0,283.0,False,1,26.8,29.0,55.0,22.0,292.0,175.33333333333334
2011-08-15 17:00:00,59.0,False,471.0,530.0,False,1,26.8,28.0,51.0,19.0,329.0,205.33333333333334
2011-08-15 18:00:00,70.0,False,413.0,483.0,False,1,24.9,27.0,65.0,13.0,347.0,331.6666666666667
2011-08-15 19:00:00,54.0,False,343.0,397.0,False,1,24.9,27.0,65.0,0.0,259.0,432.0
2011-08-15 20:00:00,45.0,False,240.0,285.0,False,1,23.0,25.0,74.0,9.0,193.0,470.0
2011-08-15 21:00:00,34.0,False,150.0,184.0,False,1,23.0,25.0,65.0,13.0,155.0,388.3333333333333
2011-08-15 22:00:00,22.0,False,76.0,98.0,False,1,23.0,25.0,69.0,17.0,39.0,288.6666666666667
2011-08-15 23:00:00,11.0,False,77.0,88.0,False,1,22.1,24.0,69.0,15.0,27.0,189.0
2011-08-16 00:00:00,8.0,False,23.0,31.0,False,1,22.1,24.0,69.0,7.0,25.0,123.33333333333333
2011-08-16 01:00:00,4.0,False,12.0,16.0,False,1,22.1,24.0,69.0,11.0,10.0,72.33333333333333
2011-08-16 02:00:00,1.0,False,3.0,4.0,False,1,21.1,23.0,73.0,15.0,3.0,45.0
2011-08-16 03:00:00,1.0,False,5.0,6.0,False,1,21.1,23.0,73.0,15.0,7.0,17.0
2011-08-16 04:00:00,0.0,False,5.0,5.0,False,1,22.1,24.0,69.0,20.0,5.0,8.666666666666666
2011-08-16 05:00:00,1.0,False,29.0,30.0,False,1,21.1,23.0,73.0,19.0,17.0,5.0
2011-08-16 06:00:00,4.0,False,115.0,119.0,False,1,21.1,23.0,73.0,22.0,90.0,13.666666666666666
2011-08-16 07:00:00,18.0,False,328.0,346.0,False,1,22.1,24.0,69.0,17.0,258.0,51.333333333333336
2011-08-16 08:00:00,24.0,False,417.0,441.0,False,1,24.9,27.0,58.0,30.0,355.0,165.0
2011-08-16 09:00:00,27.0,False,171.0,198.0,False,1,24.0,26.0,61.0,19.0,222.0,302.0
2011-08-16 10:00:00,28.0,False,83.0,111.0,False,1,24.9,27.0,58.0,26.0,141.0,328.3333333333333
2011-08-16 11:00:00,40.0,False,110.0,150.0,False,1,26.8,28.0,51.0,15.0,153.0,250.0
2011-08-16 12:00:00,42.0,False,120.0,162.0,False,1,27.7,29.0,48.0,22.0,178.0,153.0
2011-08-16 13:00:00,45.0,False,147.0,192.0,False,1,27.7,29.0,48.0,20.0,193.0,141.0
2011-08-16 14:00:00,65.0,False,117.0,182.0,False,1,27.7,29.0,45.0,28.0,151.0,168.0
2011-08-16 15:00:00,36.0,False,123.0,159.0,False,1,29.6,31.0,41.0,20.0,182.0,178.66666666666666
2011-08-16 16:00:00,55.0,False,248.0,303.0,False,1,29.6,31.0,41.0,15.0,283.0,177.66666666666666
2011-08-16 17:00:00,75.0,False,525.0,600.0,False,1,27.7,29.0,45.0,22.0,530.0,214.66666666666666
2011-08-16 18:00:00,54.0,False,516.0,570.0,False,1,27.7,29.0,45.0,15.0,483.0,354.0
